x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
-0.02040816326530612,-0.46938775510204084,0.012791799044327387,0.013480777567170168,0.0,5.39
-0.02040816326530612,-0.42857142857142855,0.006482330470262513,0.011236814592559225,0.0,73.35
-0.02040816326530612,-0.3877551020408163,0.00947059804328086,0.009196848252003842,0.0,2.89
-0.02040816326530612,-0.3469387755102041,0.006823678428132614,0.007360878545504002,0.0,7.87
-0.02040816326530612,-0.30612244897959184,0.007739399107598447,0.005728905473059697,0.0,25.98
-0.02040816326530612,-0.2653061224489796,0.002895952882102535,0.004300929034670933,0.0,48.52
-0.02040816326530612,-0.22448979591836735,0.0024649456036893573,0.0030769492303377058,0.0,24.83
-0.02040816326530612,-0.1836734693877551,0.005362716214614006,0.002056966060060012,0.0,61.64
-0.02040816326530612,-0.14285714285714285,0.0033360144083203085,0.0012409795238378565,0.0,62.8
-0.02040816326530612,-0.10204081632653061,0.0002415742103223554,0.0006289896216712433,0.0,160.37
-0.02040816326530612,-0.061224489795918366,0.0002490540725629569,0.00022099635356016638,0.0,11.27
-0.02040816326530612,-0.02040816326530612,-0.003214307943172608,1.6999719504628174e-5,0.0,100.53
-0.02040816326530612,0.02040816326530612,0.0014241748552385697,1.6999719504628174e-5,0.0,98.81
-0.02040816326530612,0.061224489795918366,-0.004547439782836378,0.00022099635356016638,0.0,104.86
-0.02040816326530612,0.10204081632653061,0.0007424739540476231,0.0006289896216712433,0.0,15.28
-0.02040816326530612,0.14285714285714285,0.004187064384548539,0.0012409795238378565,0.0,70.36
-0.02040816326530612,0.1836734693877551,0.005605347328219238,0.002056966060060012,0.0,63.3
-0.02040816326530612,0.22448979591836735,0.004772722286707334,0.0030769492303377058,0.0,35.53
-0.02040816326530612,0.2653061224489796,0.0013540946828556532,0.004300929034670933,0.0,217.62
-0.02040816326530612,0.30612244897959184,0.004330688467058734,0.005728905473059697,0.0,32.29
-0.02040816326530612,0.3469387755102041,0.006603357280244743,0.007360878545504002,0.0,11.47
-0.02040816326530612,0.3877551020408163,0.008241899425121279,0.009196848252003842,0.0,11.59
-0.02040816326530612,0.42857142857142855,0.011599345466643778,0.011236814592559225,0.0,3.13
-0.02040816326530612,0.46938775510204084,0.011831792108421103,0.013480777567170168,0.0,13.94
-0.02040816326530612,0.5102040816326531,0.011117087379196287,0.015928737175836576,0.0,43.28
-0.02040816326530612,0.5510204081632653,0.019383556044496653,0.01858069341855872,0.0,4.14
-0.02040816326530612,0.5918367346938775,0.020597838499243615,0.021436646295336235,0.0,4.07
-0.02040816326530612,0.6326530612244898,0.0218927787392628,0.02449659580616908,0.0,11.89
-0.02040816326530612,0.673469387755102,0.02558910053606738,0.027760541951058,0.0,8.49
-0.02040816326530612,0.7142857142857143,0.029910688819117903,0.031228484730002087,0.0,4.41
-0.02040816326530612,0.7551020408163265,0.03068732349966922,0.03490042414300162,0.0,13.73
-0.02040816326530612,0.7959183673469388,0.03683364019109499,0.03877636019005683,0.0,5.27
-0.02040816326530612,0.8367346938775511,0.0425815239342178,0.04285629287116794,0.0,0.65
-0.02040816326530612,0.8775510204081632,0.042823358457600845,0.047140222186334346,0.0,10.08
-0.02040816326530612,0.9183673469387755,0.049242516325975684,0.051628148135556155,0.0,4.84
-0.02040816326530612,0.9591836734693877,0.052448605607364376,0.05632007071883292,0.0,7.38
0.02040816326530612,-0.9591836734693877,-0.05453512524676164,-0.05632007071883246,0.0,3.27
0.02040816326530612,-0.9183673469387755,-0.05182862569454507,-0.051628148135555746,0.0,0.39
0.02040816326530612,-0.8775510204081632,-0.04521748811289127,-0.04714022218633399,0.0,4.25
0.02040816326530612,-0.8367346938775511,-0.04196640074736222,-0.042856292871167635,0.0,2.12
0.02040816326530612,-0.7959183673469388,-0.03797438451125956,-0.03877636019005702,0.0,2.11
0.02040816326530612,-0.7551020408163265,-0.03232704903967964,-0.03490042414300177,0.0,7.96
0.02040816326530612,-0.7142857142857143,-0.031953708400820686,-0.03122848473000222,0.0,2.27
0.02040816326530612,-0.673469387755102,-0.02658652817582835,-0.027760541951057836,0.0,4.42
0.02040816326530612,-0.6326530612244898,-0.022454572364541292,-0.024496595806169173,0.0,9.09
0.02040816326530612,-0.5918367346938775,-0.021752165578479445,-0.021436646295336124,0.0,1.45
0.02040816326530612,-0.5510204081632653,-0.017377828004503604,-0.018580693418558634,0.0,6.92
0.02040816326530612,-0.5102040816326531,-0.012571359384971415,-0.015928737175836625,0.0,26.71
0.02040816326530612,-0.46938775510204084,-0.009204767915929696,-0.013480777567170116,0.0,46.45
0.02040816326530612,-0.42857142857142855,-0.009815181822904678,-0.011236814592559255,0.0,14.48
0.02040816326530612,-0.3877551020408163,-0.009695436502694577,-0.009196848252003863,0.0,5.14
0.02040816326530612,-0.3469387755102041,-0.005776874447987865,-0.007360878545503979,0.0,27.42
0.02040816326530612,-0.30612244897959184,-0.0037353962642518107,-0.005728905473059707,0.0,53.37
0.02040816326530612,-0.2653061224489796,-0.005415302575399146,-0.0043009290346709235,0.0,20.58
0.02040816326530612,-0.22448979591836735,-0.006077372068977824,-0.0030769492303377,0.0,49.37
0.02040816326530612,-0.1836734693877551,-0.001520856752396519,-0.002056966060060009,0.0,35.25
0.02040816326530612,-0.14285714285714285,-0.00080507759291285,-0.0012409795238378552,0.0,54.14
0.02040816326530612,-0.10204081632653061,-0.0014338346819058932,-0.0006289896216712427,0.0,56.13
0.02040816326530612,-0.061224489795918366,-0.0025713291710375676,-0.00022099635356016633,0.0,91.41
0.02040816326530612,-0.02040816326530612,0.001860295262293411,-1.699971950462817e-5,0.0,100.91
0.02040816326530612,0.02040816326530612,0.00019119719999876076,-1.699971950462817e-5,0.0,108.89
0.02040816326530612,0.061224489795918366,-0.00027459070956271437,-0.00022099635356016633,0.0,19.52
0.02040816326530612,0.10204081632653061,0.0019291229643237974,-0.0006289896216712427,0.0,132.6
0.02040816326530612,0.14285714285714285,-0.006457092462215161,-0.0012409795238378552,0.01,80.78
0.02040816326530612,0.1836734693877551,-0.00030310402031885543,-0.002056966060060009,0.0,578.63
0.02040816326530612,0.22448979591836735,0.00017777419179184733,-0.0030769492303377,0.0,1830.82
0.02040816326530612,0.2653061224489796,-0.001270885811440461,-0.0043009290346709235,0.0,238.42
0.02040816326530612,0.30612244897959184,-0.008893344959876186,-0.005728905473059707,0.0,35.58
0.02040816326530612,0.3469387755102041,-0.005990655893069621,-0.007360878545503979,0.0,22.87
0.02040816326530612,0.3877551020408163,-0.010135293147224759,-0.009196848252003863,0.0,9.26
0.02040816326530612,0.42857142857142855,-0.010431769175774291,-0.011236814592559255,0.0,7.72
0.02040816326530612,0.46938775510204084,-0.013984065781079441,-0.013480777567170116,0.0,3.6
0.02040816326530612,0.5102040816326531,-0.013718588173703555,-0.015928737175836625,0.0,16.11
0.02040816326530612,0.5510204081632653,-0.021328483603663437,-0.018580693418558634,0.0,12.88
0.02040816326530612,0.5918367346938775,-0.02012815497718065,-0.021436646295336124,0.0,6.5
0.02040816326530612,0.6326530612244898,-0.021217446533245886,-0.024496595806169173,0.0,15.45
0.02040816326530612,0.673469387755102,-0.026120850487459414,-0.027760541951057836,0.0,6.28
0.02040816326530612,0.7142857142857143,-0.02850347127515217,-0.03122848473000222,0.0,9.56
0.02040816326530612,0.7551020408163265,-0.03489531301102694,-0.03490042414300177,0.0,0.01
0.02040816326530612,0.7959183673469388,-0.03521599066320518,-0.03877636019005702,0.0,10.11
0.02040816326530612,0.8367346938775511,-0.040281606034118,-0.042856292871167635,0.0,6.39
0.02040816326530612,0.8775510204081632,-0.04563922615621676,-0.04714022218633399,0.0,3.29
0.02040816326530612,0.9183673469387755,-0.04899692385869246,-0.051628148135555746,0.0,5.37
0.02040816326530612,0.9591836734693877,-0.05222556031586132,-0.05632007071883246,0.0,7.84
0.061224489795918366,-0.9591836734693877,-0.16026350556798202,-0.16875621552244408,0.01,5.3
0.061224489795918366,-0.9183673469387755,-0.1480896229611567,-0.15468044777261214,0.01,4.45
0.061224489795918366,-0.8775510204081632,-0.13359905732567234,-0.14121666992494586,0.01,5.7
0.061224489795918366,-0.8367346938775511,-0.12336991931768171,-0.1283648819794475,0.0,4.05
0.061224489795918366,-0.7959183673469388,-0.11145977058883375,-0.11612508393611493,0.0,4.19
0.061224489795918366,-0.7551020408163265,-0.09989142964175954,-0.10449727579494958,0.0,4.61
0.061224489795918366,-0.7142857142857143,-0.0874008223516065,-0.09348145755595023,0.01,6.96
0.061224489795918366,-0.673469387755102,-0.07853876828069324,-0.08307762921911792,0.0,5.78
0.061224489795918366,-0.6326530612244898,-0.07093286893728049,-0.07328579078445198,0.0,3.32
0.061224489795918366,-0.5918367346938775,-0.060722697600055664,-0.06410594225195285,0.0,5.57
0.061224489795918366,-0.5510204081632653,-0.0550242783092195,-0.05553808362162021,0.0,0.93
0.061224489795918366,-0.5102040816326531,-0.04262116731086833,-0.04758221489345422,0.0,11.64
0.061224489795918366,-0.46938775510204084,-0.03725131858402149,-0.04023833606745488,0.0,8.02
0.061224489795918366,-0.42857142857142855,-0.02964916883005736,-0.033506447143622095,0.0,13.01
0.061224489795918366,-0.3877551020408163,-0.028540798455420076,-0.027386548121955973,0.0,4.04
0.061224489795918366,-0.3469387755102041,-0.01637656314905526,-0.021878639002456464,0.01,33.6
0.061224489795918366,-0.30612244897959184,-0.018707076453604317,-0.016982719785123546,0.0,9.22
0.061224489795918366,-0.2653061224489796,-0.01549770352939556,-0.012698790469957257,0.0,18.06
0.061224489795918366,-0.22448979591836735,-0.011885643328497912,-0.009026851056957559,0.0,24.05
0.061224489795918366,-0.1836734693877551,-0.006738480473664576,-0.0059669015461244895,0.0,11.45
0.061224489795918366,-0.14285714285714285,-0.005908894712494364,-0.003518941937458032,0.0,40.45
0.061224489795918366,-0.10204081632653061,-0.0023524595773982996,-0.0016829722309581894,0.0,28.46
0.061224489795918366,-0.061224489795918366,-0.0012830495519669013,-0.00045899242662496054,0.0,64.23
0.061224489795918366,-0.02040816326530612,0.005408194605501492,0.0001529974755416536,0.01,97.17
0.061224489795918366,0.02040816326530612,-0.0001809046987592162,0.0001529974755416536,0.0,184.57
0.061224489795918366,0.061224489795918366,-0.0006932970983017954,-0.00045899242662496054,0.0,33.8
0.061224489795918366,0.10204081632653061,-0.0026930818882740354,-0.0016829722309581894,0.0,37.51
0.061224489795918366,0.14285714285714285,-0.003939771850514362,-0.003518941937458032,0.0,10.68
0.061224489795918366,0.1836734693877551,-0.008408870617997477,-0.0059669015461244895,0.0,29.04
0.061224489795918366,0.22448979591836735,-0.007175262645603234,-0.009026851056957559,0.0,25.81
0.061224489795918366,0.2653061224489796,-0.008596011698665428,-0.012698790469957257,0.0,47.73
0.061224489795918366,0.30612244897959184,-0.01756382476246962,-0.016982719785123546,0.0,3.31
0.061224489795918366,0.3469387755102041,-0.018220643052563792,-0.021878639002456464,0.0,20.08
0.061224489795918366,0.3877551020408163,-0.02398116649199845,-0.027386548121955973,0.0,14.2
0.061224489795918366,0.42857142857142855,-0.03264239599478398,-0.033506447143622095,0.0,2.65
0.061224489795918366,0.46938775510204084,-0.03512416574884515,-0.04023833606745488,0.01,14.56
0.061224489795918366,0.5102040816326531,-0.045794059227670464,-0.04758221489345422,0.0,3.9
0.061224489795918366,0.5510204081632653,-0.05130687477985861,-0.05553808362162021,0.0,8.25
0.061224489795918366,0.5918367346938775,-0.06282726019674056,-0.06410594225195285,0.0,2.04
0.061224489795918366,0.6326530612244898,-0.06758149021702574,-0.07328579078445198,0.01,8.44
0.061224489795918366,0.673469387755102,-0.07571248067254424,-0.08307762921911792,0.01,9.73
0.061224489795918366,0.7142857142857143,-0.08835088092037095,-0.09348145755595023,0.01,5.81
0.061224489795918366,0.7551020408163265,-0.10130261354289513,-0.10449727579494958,0.0,3.15
0.061224489795918366,0.7959183673469388,-0.10959111733314467,-0.11612508393611493,0.01,5.96
0.061224489795918366,0.8367346938775511,-0.12272077804052765,-0.1283648819794475,0.01,4.6
0.061224489795918366,0.8775510204081632,-0.13568739350474207,-0.14121666992494586,0.01,4.08
0.061224489795918366,0.9183673469387755,-0.14542992252410225,-0.15468044777261214,0.01,6.36
0.061224489795918366,0.9591836734693877,-0.16016457853335148,-0.16875621552244408,0.01,5.36
0.10204081632653061,-0.9591836734693877,-0.263984865818229,-0.2805803704238878,0.02,6.29
0.10204081632653061,-0.9183673469387755,-0.24337026056405958,-0.25712075750750113,0.01,5.65
0.10204081632653061,-0.8775510204081632,-0.21995705318628161,-0.23468112776139183,0.01,6.69
0.10204081632653061,-0.8367346938775511,-0.2009895618417886,-0.21326148118556024,0.01,6.11
0.10204081632653061,-0.7959183673469388,-0.18496802145781782,-0.1928618177800064,0.01,4.27
0.10204081632653061,-0.7551020408163265,-0.16002265963737425,-0.17348213754473032,0.01,8.41
0.10204081632653061,-0.7142857142857143,-0.1449278828002508,-0.15512244047973198,0.01,7.03
0.10204081632653061,-0.673469387755102,-0.1284408573935938,-0.1377827265850113,0.01,7.27
0.10204081632653061,-0.6326530612244898,-0.11628341370399935,-0.12146299586056829,0.01,4.45
0.10204081632653061,-0.5918367346938775,-0.10001535200629427,-0.10616324830640302,0.01,6.15
0.10204081632653061,-0.5510204081632653,-0.08880053746295169,-0.09188348392251516,0.0,3.47
0.10204081632653061,-0.5102040816326531,-0.07475132521805596,-0.07862370270890533,0.0,5.18
0.10204081632653061,-0.46938775510204084,-0.060699949646928375,-0.06638390466557302,0.01,9.36
0.10204081632653061,-0.42857142857142855,-0.05056240938469762,-0.05516408979251841,0.0,9.1
0.10204081632653061,-0.3877551020408163,-0.045557072802020496,-0.04496425808974149,0.0,1.3
0.10204081632653061,-0.3469387755102041,-0.02863722925594838,-0.0357844095572423,0.01,24.96
0.10204081632653061,-0.30612244897959184,-0.026800884562193504,-0.027624544195020785,0.0,3.07
0.10204081632653061,-0.2653061224489796,-0.022789558065941285,-0.020484662003076953,0.0,10.11
0.10204081632653061,-0.22448979591836735,-0.014420596835968908,-0.014364762981410806,0.0,0.39
0.10204081632653061,-0.1836734693877551,-0.007400602184678942,-0.009264847130022359,0.0,25.19
0.10204081632653061,-0.14285714285714285,-0.005482771922461984,-0.005184914448911593,0.0,5.43
0.10204081632653061,-0.10204081632653061,-0.003985897834101912,-0.0021249649380785216,0.0,46.69
0.10204081632653061,-0.061224489795918366,-0.0002095029604545923,-8.499859752314112e-5,0.0,59.43
0.10204081632653061,-0.02040816326530612,-0.0028487747802479904,0.00093498457275455,0.0,132.82
0.10204081632653061,0.02040816326530612,-0.0033730179445117317,0.00093498457275455,0.0,127.72
0.10204081632653061,0.061224489795918366,-0.0019150199794032506,-8.499859752314112e-5,0.0,95.56
0.10204081632653061,0.10204081632653061,-0.005147606965766444,-0.0021249649380785216,0.0,58.72
0.10204081632653061,0.14285714285714285,-0.006158333936777171,-0.005184914448911593,0.0,15.81
0.10204081632653061,0.1836734693877551,-0.010959920813487215,-0.009264847130022359,0.0,15.47
0.10204081632653061,0.22448979591836735,-0.011738945190605452,-0.014364762981410806,0.0,22.37
0.10204081632653061,0.2653061224489796,-0.019107632463910333,-0.020484662003076953,0.0,7.21
0.10204081632653061,0.30612244897959184,-0.024917278316755186,-0.027624544195020785,0.0,10.87
0.10204081632653061,0.3469387755102041,-0.036220735354772875,-0.0357844095572423,0.0,1.2
0.10204081632653061,0.3877551020408163,-0.04721875748314999,-0.04496425808974149,0.0,4.77
0.10204081632653061,0.42857142857142855,-0.053913867775771986,-0.05516408979251841,0.0,2.32
0.10204081632653061,0.46938775510204084,-0.0606843217764247,-0.06638390466557302,0.01,9.39
0.10204081632653061,0.5102040816326531,-0.0738737537239281,-0.07862370270890533,0.0,6.43
0.10204081632653061,0.5510204081632653,-0.0901212869942978,-0.09188348392251516,0.0,1.96
0.10204081632653061,0.5918367346938775,-0.10132824674161682,-0.10616324830640302,0.0,4.77
0.10204081632653061,0.6326530612244898,-0.117158724016735,-0.12146299586056829,0.0,3.67
0.10204081632653061,0.673469387755102,-0.12904550575090562,-0.1377827265850113,0.01,6.77
0.10204081632653061,0.7142857142857143,-0.14822152258527926,-0.15512244047973198,0.01,4.66
0.10204081632653061,0.7551020408163265,-0.1660836504486969,-0.17348213754473032,0.01,4.45
0.10204081632653061,0.7959183673469388,-0.1859952639835526,-0.1928618177800064,0.01,3.69
0.10204081632653061,0.8367346938775511,-0.2046550829851145,-0.21326148118556024,0.01,4.21
0.10204081632653061,0.8775510204081632,-0.2222135708850142,-0.23468112776139183,0.01,5.61
0.10204081632653061,0.9183673469387755,-0.24266244343984225,-0.25712075750750113,0.01,5.96
0.10204081632653061,0.9591836734693877,-0.26428891969927687,-0.2805803704238878,0.02,6.16
0.14285714285714285,-0.9591836734693877,-0.36890652314241035,-0.39138454215505464,0.02,6.09
0.14285714285714285,-0.9183673469387755,-0.3351405567424639,-0.35854108407211255,0.02,6.98
0.14285714285714285,-0.8775510204081632,-0.30810853871950944,-0.32712560242756,0.02,6.17
0.14285714285714285,-0.8367346938775511,-0.28233374866791305,-0.29713809722139567,0.01,5.24
0.14285714285714285,-0.7959183673469388,-0.2560003745951607,-0.2685785684536205,0.01,4.91
0.14285714285714285,-0.7551020408163265,-0.2288278737433375,-0.24144701612423378,0.01,5.51
0.14285714285714285,-0.7142857142857143,-0.2051309900610704,-0.21574344023323622,0.01,5.17
0.14285714285714285,-0.673469387755102,-0.18101361112905626,-0.19146784078062729,0.01,5.78
0.14285714285714285,-0.6326530612244898,-0.1593269172581648,-0.16862021776640676,0.01,5.83
0.14285714285714285,-0.5918367346938775,-0.13857009533676304,-0.14720057119057534,0.01,6.23
0.14285714285714285,-0.5510204081632653,-0.12278793051707719,-0.12720890105313257,0.0,3.6
0.14285714285714285,-0.5102040816326531,-0.10199375694771265,-0.10864520735407872,0.01,6.52
0.14285714285714285,-0.46938775510204084,-0.08901176493289845,-0.09150949009341346,0.0,2.81
0.14285714285714285,-0.42857142857142855,-0.07136656675532453,-0.07580174927113702,0.0,6.21
0.14285714285714285,-0.3877551020408163,-0.05711554488099857,-0.06152198488724935,0.0,7.71
0.14285714285714285,-0.3469387755102041,-0.046689901442704046,-0.04867019694175048,0.0,4.24
0.14285714285714285,-0.30612244897959184,-0.03744829337967243,-0.03724638543464033,0.0,0.54
0.14285714285714285,-0.2653061224489796,-0.02501133628724799,-0.02725055036591896,0.0,8.95
0.14285714285714285,-0.22448979591836735,-0.014208141170355428,-0.018682691735586364,0.0,31.49
0.14285714285714285,-0.1836734693877551,-0.0119441313825873,-0.011542809543642528,0.0,3.36
0.14285714285714285,-0.14285714285714285,-0.006157692617910672,-0.005830903790087463,0.0,5.31
0.14285714285714285,-0.10204081632653061,-0.0007680984021995241,-0.001546974474921165,0.0,101.4
0.14285714285714285,-0.061224489795918366,-0.0009887719438531,0.001308978401856369,0.0,232.38
0.14285714285714285,-0.02040816326530612,-0.000513867919769416,0.002736954840245135,0.0,632.62
0.14285714285714285,0.02040816326530612,-0.0006559817090964395,0.002736954840245135,0.0,517.23
0.14285714285714285,0.061224489795918366,-0.0010505814960822873,0.001308978401856369,0.0,224.6
0.14285714285714285,0.10204081632653061,-0.00423933477241925,-0.001546974474921165,0.0,63.51
0.14285714285714285,0.14285714285714285,-0.005023213871807592,-0.005830903790087463,0.0,16.08
0.14285714285714285,0.1836734693877551,-0.01313212042732161,-0.011542809543642528,0.0,12.1
0.14285714285714285,0.22448979591836735,-0.018010876319141444,-0.018682691735586364,0.0,3.73
0.14285714285714285,0.2653061224489796,-0.0260805721646521,-0.02725055036591896,0.0,4.49
0.14285714285714285,0.30612244897959184,-0.037534764186399026,-0.03724638543464033,0.0,0.77
0.14285714285714285,0.3469387755102041,-0.04687045786156847,-0.04867019694175048,0.0,3.84
0.14285714285714285,0.3877551020408163,-0.060195215448100026,-0.06152198488724935,0.0,2.2
0.14285714285714285,0.42857142857142855,-0.06929936844927129,-0.07580174927113702,0.01,9.38
0.14285714285714285,0.46938775510204084,-0.08676681475154176,-0.09150949009341346,0.0,5.47
0.14285714285714285,0.5102040816326531,-0.10468472205662542,-0.10864520735407872,0.0,3.78
0.14285714285714285,0.5510204081632653,-0.11507904460772858,-0.12720890105313257,0.01,10.54
0.14285714285714285,0.5918367346938775,-0.13908909667675678,-0.14720057119057534,0.01,5.83
0.14285714285714285,0.6326530612244898,-0.16279184350785875,-0.16862021776640676,0.01,3.58
0.14285714285714285,0.673469387755102,-0.18092117210223935,-0.19146784078062729,0.01,5.83
0.14285714285714285,0.7142857142857143,-0.2023292895312947,-0.21574344023323622,0.01,6.63
0.14285714285714285,0.7551020408163265,-0.22890934311296768,-0.24144701612423378,0.01,5.48
0.14285714285714285,0.7959183673469388,-0.2539644510999698,-0.2685785684536205,0.01,5.75
0.14285714285714285,0.8367346938775511,-0.2772828224235746,-0.29713809722139567,0.02,7.16
0.14285714285714285,0.8775510204081632,-0.30709578017882666,-0.32712560242756,0.02,6.52
0.14285714285714285,0.9183673469387755,-0.3392567247501748,-0.35854108407211255,0.02,5.68
0.14285714285714285,0.9591836734693877,-0.36758232918524886,-0.39138454215505464,0.02,6.48
0.1836734693877551,-0.9591836734693877,-0.4737704295574587,-0.5007607374478322,0.03,5.7
0.1836734693877551,-0.9183673469387755,-0.43427044781059576,-0.45853343419833587,0.02,5.59
0.1836734693877551,-0.8775510204081632,-0.3974389070621057,-0.41814210065533924,0.02,5.21
0.1836734693877551,-0.8367346938775511,-0.35832476517063383,-0.3795867368188425,0.02,5.93
0.1836734693877551,-0.7959183673469388,-0.32369227418620083,-0.3428673426888458,0.02,5.92
0.1836734693877551,-0.7551020408163265,-0.29131428628623135,-0.30798391826534854,0.02,5.72
0.1836734693877551,-0.7142857142857143,-0.2623644681881201,-0.2749364635483514,0.01,4.79
0.1836734693877551,-0.673469387755102,-0.23039794773070033,-0.24372497853785405,0.01,5.78
0.1836734693877551,-0.6326530612244898,-0.20576366700814536,-0.21434946323385662,0.01,4.17
0.1836734693877551,-0.5918367346938775,-0.17665054215722348,-0.1868099176363589,0.01,5.75
0.1836734693877551,-0.5510204081632653,-0.1508975574832306,-0.16110634174536112,0.01,6.77
0.1836734693877551,-0.5102040816326531,-0.12750549300551833,-0.13723873556086333,0.01,7.63
0.1836734693877551,-0.46938775510204084,-0.11231759005420469,-0.11520709908286518,0.0,2.57
0.1836734693877551,-0.42857142857142855,-0.08819482160588565,-0.09501143231136684,0.01,7.73
0.1836734693877551,-0.3877551020408163,-0.07286881637986713,-0.07665173524636845,0.0,5.19
0.1836734693877551,-0.3469387755102041,-0.05578304543919593,-0.06012800788786984,0.0,7.79
0.1836734693877551,-0.30612244897959184,-0.045220156227776864,-0.045440250235871095,0.0,0.49
0.1836734693877551,-0.2653061224489796,-0.02780781538837987,-0.03258846229037222,0.0,17.19
0.1836734693877551,-0.22448979591836735,-0.021260851826905645,-0.021572644051373147,0.0,1.47
0.1836734693877551,-0.1836734693877551,-0.010607186520792173,-0.012392795518873942,0.0,16.83
0.1836734693877551,-0.14285714285714285,-0.006199959996039333,-0.005048916692874565,0.0,18.57
0.1836734693877551,-0.10204081632653061,0.002156435315441163,0.0004589924266249602,0.0,78.72
0.1836734693877551,-0.061224489795918366,0.0015262183119143847,0.004130931839624646,0.0,170.66
0.1836734693877551,-0.02040816326530612,0.006477523790784444,0.0059669015461244895,0.0,7.88
0.1836734693877551,0.02040816326530612,0.0051020531441920095,0.0059669015461244895,0.0,16.95
0.1836734693877551,0.061224489795918366,0.0033003593355452757,0.004130931839624646,0.0,25.17
0.1836734693877551,0.10204081632653061,-0.0027730567393815706,0.0004589924266249602,0.0,116.55
0.1836734693877551,0.14285714285714285,-0.006672178903922461,-0.005048916692874565,0.0,24.33
0.1836734693877551,0.1836734693877551,-0.01184526741617797,-0.012392795518873942,0.0,4.62
0.1836734693877551,0.22448979591836735,-0.022787886996743785,-0.021572644051373147,0.0,5.33
0.1836734693877551,0.2653061224489796,-0.032174254292151844,-0.03258846229037222,0.0,1.29
0.1836734693877551,0.30612244897959184,-0.04043930388004356,-0.045440250235871095,0.01,12.37
0.1836734693877551,0.3469387755102041,-0.05445804803616252,-0.06012800788786984,0.01,10.41
0.1836734693877551,0.3877551020408163,-0.07232244140217144,-0.07665173524636845,0.0,5.99
0.1836734693877551,0.42857142857142855,-0.09073708017993527,-0.09501143231136684,0.0,4.71
0.1836734693877551,0.46938775510204084,-0.10850602083644853,-0.11520709908286518,0.01,6.18
0.1836734693877551,0.5102040816326531,-0.1293543814347659,-0.13723873556086333,0.01,6.1
0.1836734693877551,0.5510204081632653,-0.15212654003288378,-0.16110634174536112,0.01,5.9
0.1836734693877551,0.5918367346938775,-0.17370844667629165,-0.1868099176363589,0.01,7.54
0.1836734693877551,0.6326530612244898,-0.20153102719645943,-0.21434946323385662,0.01,6.36
0.1836734693877551,0.673469387755102,-0.22874326848933305,-0.24372497853785405,0.01,6.55
0.1836734693877551,0.7142857142857143,-0.2606415945587505,-0.2749364635483514,0.01,5.48
0.1836734693877551,0.7551020408163265,-0.29110562024316977,-0.30798391826534854,0.02,5.8
0.1836734693877551,0.7959183673469388,-0.3245994863097561,-0.3428673426888458,0.02,5.63
0.1836734693877551,0.8367346938775511,-0.3639430387298792,-0.3795867368188425,0.02,4.3
0.1836734693877551,0.8775510204081632,-0.39360969355834763,-0.41814210065533924,0.02,6.23
0.1836734693877551,0.9183673469387755,-0.43220550710605454,-0.45853343419833587,0.03,6.09
0.1836734693877551,0.9591836734693877,-0.4731201834859685,-0.5007607374478322,0.03,5.84
0.22448979591836735,-0.9591836734693877,-0.5741714101553892,-0.6083009630341103,0.03,5.94
0.22448979591836735,-0.9183673469387755,-0.5247968109676837,-0.5566898146180589,0.03,6.08
0.22448979591836735,-0.8775510204081632,-0.4828112649786022,-0.5073226291766187,0.02,5.08
0.22448979591836735,-0.8367346938775511,-0.4329862284051568,-0.46019940670978926,0.03,6.28
0.22448979591836735,-0.7959183673469388,-0.39284419518332064,-0.4153201472175709,0.02,5.72
0.22448979591836735,-0.7551020408163265,-0.35502337917088267,-0.3726848506999635,0.02,4.97
0.22448979591836735,-0.7142857142857143,-0.315145238343296,-0.33229351715696687,0.02,5.44
0.22448979591836735,-0.673469387755102,-0.28210782753211283,-0.29414614658858135,0.01,4.27
0.22448979591836735,-0.6326530612244898,-0.24125665399189197,-0.25824273899480654,0.02,7.04
0.22448979591836735,-0.5918367346938775,-0.20644854534805362,-0.2245832943756428,0.02,8.78
0.22448979591836735,-0.5510204081632653,-0.1838592506457571,-0.19316781273108988,0.01,5.06
0.22448979591836735,-0.5102040816326531,-0.15515445099052197,-0.16399629406114793,0.01,5.7
0.22448979591836735,-0.46938775510204084,-0.12881600600430543,-0.13706873836581698,0.01,6.41
0.22448979591836735,-0.42857142857142855,-0.10273839103921181,-0.11238514564509686,0.01,9.39
0.22448979591836735,-0.3877551020408163,-0.08453678058634646,-0.08994551589898768,0.01,6.4
0.22448979591836735,-0.3469387755102041,-0.06326382894774431,-0.06974984912748941,0.01,10.25
0.22448979591836735,-0.30612244897959184,-0.04523109910421748,-0.051798145330602056,0.01,14.52
0.22448979591836735,-0.2653061224489796,-0.03286182104295189,-0.03609040450832561,0.0,9.82
0.22448979591836735,-0.22448979591836735,-0.020566801708744642,-0.0226266266606601,0.0,10.02
0.22448979591836735,-0.1836734693877551,-0.006594646944685398,-0.011406811787605503,0.0,72.97
0.22448979591836735,-0.14285714285714285,-0.00017032909460573884,-0.002430959889161829,0.0,1327.21
0.22448979591836735,-0.10204081632653061,0.003426922682379034,0.004300929034670928,0.0,25.5
0.22448979591836735,-0.061224489795918366,0.01122320454390782,0.008788854983892765,0.0,21.69
0.22448979591836735,-0.02040816326530612,0.010330825329100011,0.011032817958503686,0.0,6.8
