x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.3103448275862069,-0.4482758620689655,-0.11147529178860623,-0.1951832795987665,0.08,75.09
-0.3103448275862069,-0.3793103448275862,-0.09042280518915233,-0.17469137516965746,0.08,93.19
-0.3103448275862069,-0.3103448275862069,-0.07578070266472534,-0.156251577239067,0.08,106.19
-0.3103448275862069,-0.2413793103448276,-0.06251430673240983,-0.13964727277084493,0.08,123.38
-0.3103448275862069,-0.1724137931034483,-0.048152201411163296,-0.12468341034319372,0.08,158.94
-0.3103448275862069,-0.10344827586206896,-0.041059285876133264,-0.11118420887189612,0.07,170.79
-0.3103448275862069,-0.034482758620689655,-0.03379072002136277,-0.09899109270296143,0.07,192.95
-0.3103448275862069,0.034482758620689655,-0.026307053065329093,-0.0879608288181416,0.06,234.36
-0.3103448275862069,0.10344827586206896,-0.022553959278106005,-0.07796384427099644,0.06,245.68
-0.3103448275862069,0.1724137931034483,-0.016716069295134146,-0.06888270408836336,0.05,312.07
-0.3103448275862069,0.2413793103448276,-0.013438242204824855,-0.060610731757079435,0.05,351.03
-0.3103448275862069,0.3103448275862069,-0.012114813044947739,-0.05305075609075892,0.04,337.9
-0.3103448275862069,0.3793103448275862,-0.008837317328537233,-0.04611396975602067,0.04,421.81
-0.3103448275862069,0.4482758620689655,-0.00776205732793867,-0.039718886049227915,0.03,411.71
-0.3103448275862069,0.5172413793103449,-0.005705157966188497,-0.03379038166895531,0.03,492.28
-0.3103448275862069,0.5862068965517241,-0.005447902334139979,-0.028258814239593654,0.02,418.71
-0.3103448275862069,0.6551724137931034,-0.0037049948040889084,-0.02305920421960712,0.02,522.38
-0.3103448275862069,0.7241379310344828,-0.0021645036782050714,-0.01813047158428692,0.02,737.63
-0.3103448275862069,0.7931034482758621,-0.0015586237520908708,-0.013414718316283429,0.01,760.68
-0.3103448275862069,0.8620689655172413,-0.0013645479525495898,-0.008856548275304785,0.01,549.05
-0.3103448275862069,0.9310344827586207,-0.0005520710130122307,-0.004402416457464193,0.0,697.44
-0.2413793103448276,-0.9310344827586207,-0.30786623059434065,-0.33198600725137256,0.02,7.83
-0.2413793103448276,-0.8620689655172413,-0.2652895670381719,-0.2977337119302391,0.03,12.23
-0.2413793103448276,-0.7931034482758621,-0.2242466793080931,-0.26697890630764815,0.04,19.06
-0.2413793103448276,-0.7241379310344828,-0.18805324698835563,-0.2393603124646554,0.05,27.28
-0.2413793103448276,-0.6551724137931034,-0.1582815570548319,-0.21455349368622492,0.06,35.55
-0.2413793103448276,-0.5862068965517241,-0.13400016127204542,-0.1922670432902963,0.06,43.48
-0.2413793103448276,-0.5172413793103449,-0.11128909863040697,-0.17223916146195578,0.06,54.77
